text,actual_sentiment,predicted_sentiment
friendly staff and quick service i appreciate that they still have breakfast sandwiches near noon today is black friday and they re keeping everything moving smooth they have a unique selection of starbucks coffee cups that i haven t noticed in others very clean as well,positive,positive
standard starbucks good amount of parking they have a decent amount of outdoor seating and smoking is no longer allowed outside seating inside is also good the staff is very friendly and there is an open mic night every thursday if you re into that,positive,positive
wonderful location the baristas are super friendly and go out of their way to help you the space is really open and bright and the whole place is always spotless the bathrooms have always been in good shape when i ve visited which they get bonus points for they re efficient at taking orders and making drinks and there s never a long wait even if the drive thru is busy too definitely love the patio which is big and has seating and even offers an outdoor electrical outlet if you want to get work done outside that s pretty unheard of i seriously haven t met an unfriendly barista here they re always stocked up on food and have plenty of merch in case you need a last minute hostess gift i would go out of my way to choose this location over others starbucks same quality drinks with the added benefit of a super friendly vibe,positive,positive
i ve driven past this starbucks many times and thought it looked like an interesting place i ve never stopped but today i found myself downtown and thought i should stop in and have a look overall i d say it s a pretty nice starbucks but it suffers from one fatal flaw as a work location unless you live nearby and that is the pay parking i didn t spend a lot of time driving around looking for free parking because i don t think it exists in this area an hour it s great if you live or work nearby and have the parking taken care of or are using transit to get here otherwise if you re driving forget it unless have a meeting set up here work for a few hours and it s going to cost you not to mention the inconvenience of having to go plug the meter it s at the bottom of an apartment building so i m sure the residents know this location well busyness there are a lot of apartments around here so i expect this place is pretty busy in the morning i wouldn t mind a starbucks near my house noisiness for being pretty steady it hasn t been too bad for a friday afternoon it s winter now so i don t know what kind of crazy person would order an iced drink to get those blenders going but it is canada ambience this isn t your usual boxy starbucks it clips off the bottom corner of the building so it has an unusual layout the windows seem to line about half of the walls so it s quite bright inside with high ceilings power i didn t really see many outlets at the tables so you may have a problem unless your laptop is miserly with the power free wifi available and works well staff friendly and efficient as usual seating there are seats here with one large table to work at if you re into relaxing in an easy chair there are four of them tucked away in the corner and there s an electrical outlet there perfect place for a power meeting or power nap the rest of the tables are the square type with two chairs each i like them much better than the useless round cafe style tables security it s a nice neighbourhood but if you ve read my other reviews you ll know i m just paranoid about that kind of stuff,neutral,positive
i ordered a grande and they didn t even fill it up half way it was literally less than a tall in a grande cup and when we were ordering the girl was getting annoyed with us because we had a big order,negative,negative
a great place to study if you don t mind the stools this place is generally empty and i only go here as it is close to tino s and ralph s although they have never given me the wrong order they are out of core ingredients like whole milk which has never happened to me at another starbucks size wise its one of the smallest starbucks i have seen which contain tables the baristas are nice enough and do go out of their way for you from always asking me if i need a receipt to giving me a cup of water during the hot summer for my service dog although i did not buy anything that day they also don t push sell their bakery items which i have heard multiple people request only to be told they are out of the requested item as well tomorrow i think i will grab my coffee next door at ralph s starbucks and then walk a block to sit here to study at the carrillo location,negative,negative
these directions led us to a cow field no word on whether his name is starbucks but he didn t have any coffee,negative,negative
this location is always very friendly and accommodating however the last couple of times i ve been and gotten a pink drink it s looked like this sort of hard to see in the photo but it s not mixed well such that the coconut milk is sort of floating in pieces inside the lemonade stuff the first time i thought they were just in a hurry or something but today it was not mixed well again highly recommend the drink but it tastes much better when it s mixed smooth,neutral,negative
starbucks as far as drinks go is well starbucks they re always exactly the same i know what to expect and that s what i get so that s the reason for the solid three stars what baffles me about this location is that i have been going there consistently since i moved to this side of town about three years ago and by consistently i mean at least three times a week every single week they still do not know my name every time i go in they act like its the first time they have ever seen me they re never rude but they re not really that nice and even when they re nice they definitely don t recognize me the qt employees next door recognize me more and they have only been seeing me for about months step it up starbucks please,neutral,positive
this is by far the slowest starbucks it s not just once in awhile they are consistent it s as if the manager is never on duty and the workers give zero f ks,negative,negative
this is more of a review for all starbucks in general and specifically for its chai latte i ve been on the hunt for great chai latte since i ve given up on coffee and so far starbucks ranks number taking away one star because consistency in quality is not always there from starbucks to starbucks and even within the same starbucks,positive,positive
traveling through deleware looking for coffee this location says they re open at am today not the case this location opens at am on sunday would be nice to have an updated hours listing here to rely on thanks,negative,negative
used the walk up window today love this option for quick service with a smile staff is friendly seating is ample with patio,positive,positive
why is it that no one here can make a simple cup of tea i always get a london fog ingredients earl grey tea vanilla foamed milk simple you would think all i ever get is a cup of tea difference besides the vanilla about if i wanted cup of tea i would have asked for a cup of tea my last time here and i was a daily customer sad,negative,negative
this starbucks is on my way to work but i d rather go anywhere else takes absolutely forever and the staff will literally ignore you in line or at the drive thru no acknowledgement that they even know you re there,negative,negative
over a two week span they got my order wrong times out of orders via mobile i come in fairly early every morning before work when it s not crowded nor busy so i don t understand why they can t or wont make my drink right,negative,negative
this is my favorite starbucks ever the employees are always so nice always make my drinks perfect unlike other locations i ve been to the service is always very quick they are always very inviting thank you starbucks on chippewa landsdowne for being excellent,positive,positive
this starbucks is trying it s best it s drive thru is probably the busiest drive thru not connected to a mcdonald s of chik fil a in greenwood they work hard to get your order correct fresh and to you and if they are achieving that they are successful in my eyes they ve been of consistent quality as long as i can remember and the pandemic hasn t put changed that from experiences,positive,positive
stuff is awesome the service is fast and amazing this starbucks is always busy but you never wait to long starbucks coffee is a little over priced but once in a while its good love the holiday flavors pumpkin spice one of the best of all times,positive,positive
very slow i can always count of being late for work despite placing a mobile order i ve given this location multiple chances and will no longer be going here there are always people working but for some reason they are all clueless and frazzled sad that this is the only real coffee option in my area,negative,negative
why review another starbucks well for simple reasons this store is unique for being a plush one and for being located inside an er hospital building which itself looks like a deluxe hotel yelp urges me to do a review possibly because i have posted a few pics and a tip go enjoy it s a beautiful full service store with one exception that it does not redeem your earned rewards although you can still earn stars for your purchases details you can skip while visiting a friend in reno he suggested that we should come to this starbucks i was totally surprised that he brought me to an er hospital building though which by any standard looks like a luxury hotel with large atriums waiting lounges with artistic sculptures flowers patios overlooking beautiful gardens i thought my friend was probably going there to visit a friend in the er but no he promptly brought me to this very stylish starbucks which had a very plush interior decor and a comfy outside seating area in a lobby overlooking the charming garden now i understood that my friend brought me here to show off their er hospital and this starbucks so we got in the long line for our brew and pastry the baristas were friendly and helpful they moved the line rather quickly with cash registers open we happily enjoyed the goodies in its charming lounge area i liked this place so much that i went back there the next days for more i liked its seating area in the lobby too at a table by the large picture window overlooking the small garden below however despite its appearance of a genuine big starbucks store it is only a licensed one by the starbucks franchise that means it cannot redeem your earned starbucks rewards nor give gold card members free refills although you can still earn stars for your purchases oh yes they have free parking in a parking structure across the tahoe tower wing july,positive,positive
i come here everyday great and friendly staff my only gripe is always long lines at the drive thru and inside but i guess like disney world or liv if your good your gonna have lines i am still convinced they put crack in the coffee,positive,positive
the lines may be long but it s worth it when i ordered she was so nice greeted me with a smile and said good morning and how can i help you i placed my order but forgot i was hugging a water bottle to purchase i received my coffee and cinnamon blueberry bagel toasted of course and this lady too greeted me with a smile then i realized i still had the water and had not paid so i quickly put it back and told the lady and we laughed she offered me a cup of water and assured me it was filtered and triple filtered haha they re busy but not too busy for to give a smile,positive,positive
i always enjoy coming the this starbucks they make drinks in a consistent way so it doesn t taste like something totally different each time and there s a good amount of seating,positive,positive
tried the cristal ball frappuccino there were sugar on the cream fruit flavor quite familiar,positive,positive
a starbucks in the brewery district what a surprise pretty good location a spacious bright area with lots of laptop friendly tables,neutral,positive
it can be a hit or miss depending on the baristas i always get my alternative plant based milk steamed because it makes it creamy and reminds me of regular milk some just feel like it s extra and won t do it at all never seen lazy fake nice service at any other starbucks i ve been to one time i feel like i was given regular milk because after drinking my stomach was upset it is just convenient won t be going there anymore since i graduate in may,negative,negative
i came to starbucks more or less everyday for years just came today after a long time look like nothing have changed terrible service it s an busy location right on usciences campus there is always a long line i don t mind the line however staff could be a bit more friendly,negative,positive
mostly average starbucks they are still a little slow which could be due to being a new location other than that it is your average expensive high calorie coffee joint so far it s kept pretty clean and the service is friendly basically it s an ice cream shop loaded with caffeine that no one looks down on me for having in the mornings thankfully it s located right next to a dentist so after i have my java chip and a bunch of pastries i can go next door and have all of my cavities filled,neutral,neutral
as a former employee partner i can say without a doubt that the drive thru window staff is a nightmare in the morning add min to your drive thru order time management please train new employees during day shift so we re not all late to work for bar drink orders the baristas deliver it s the order being taken slowly incorrectly and slow handoff that delay the process go to another location,negative,negative
great location but limited parking lots of drive thru traffic one block west of hanley on delmar,positive,positive
slowest starbucks i have ever been too in my life sat in the drive thru line for minutes do not recommend going here,negative,negative
parking is meh but besides that it has a drive through that is normally very quick workers are always chipper and fun to deal with and the coffee lives up to starbucks standards will be here often,positive,positive
this is by far the best starbucks in town i come here to study and it s pretty quiet there s plenty of seating and is pretty large for a starbucks which is really nice they have the happiest nicest employees i ve ever met at a starbucks it s always very clean as well i always love coming here and it s becoming a regular spot for me,positive,positive
very small and cramped but does the job when you need some good coffee quick while catching a flight staff is pretty nice and tries to get your order fast line would go out the door when it s busy and crowded but that s pretty much expected when it s the only starbucks for the airport terminal there s a larger location within the terminal but that at gate a after your go through the security checks i would not get coffee here or attempt to wait in line if its long and you have a flight to catch because you would need to go through security after you getting this coffee and they might ask you to toss it out when it comes to screening,positive,neutral
i don t usually write reviews but this is the second weekend in a row that i have had crappy service by erica i was hoping she was having a bad day last week guess not i work in the restaurant industry and if my employees had the customer service this girl does then they wouldn t be working for me i ordered two drinks both grande mine was made as a tall and was one of the worst mochas i have ever had i asked if they had any sandwiches left and she said i don t think so ok i guess she couldn t be bothered to look awful service what happened,negative,negative
i ve gone to this starbucks for almost twenty years now and though i ve aged and some things have changed the service here years ago went down hill many of us went to this location because it actually was fun but time moved and so did alot of the people and starbucks pretty much exploded in the last years or so being that they are everywhere we still think of this place but years ago is when it started going down hill will service that is sad but it is most likely confounded as mentioned locations are everywhere now and people move on peace thomas,negative,negative
i have been coming to this relatively new location for a few months and it it it is extremely hit or miss but i definitely want to say more of a miss i wanted to write a review a while ago but decided to wait until i had a little bit more of an experience here to share the bottom line this is not the typical starbucks that functions like a well oiled machine and maybe that could be attributed to it being a newer location it is a rare occasion my order is given to me correctly i always check before i leave in the drive through wait times are consistently extremely long prepare to wait here at least a good to minutes it is the most convenient location to our house so i continue to suffer through i am hoping things will change over time,negative,neutral
st time here and will not return simple order fell thru the cracks waited minutes for two coffees expensive time wasting experience also got no receipt for my order or i would have asked for a refund,negative,negative
props to ryann for being super nice and making me a new green tea soy latte when i just asked for more soy milk since the green tea powder was chunky and undissolved at the bottom awesome customer service,positive,positive
this place gives excellent service employees are super nice and helpful i will drive a great distance to visit the starbucks versus others,positive,positive
i was very excited for this location to open they have already exceeded my expectations they are the friendliest starbucks staff by far and all of my drinks have been spot on thank you,positive,positive
nice location but service is way too slow sticking with the dale mabry walnut location,negative,neutral
why is there a sluggish line in the drive thru lane at p m on a sunday this location is on a continual downfall my drink order was incorrect during three of my last four visits and the evening crew focuses more on chatter than quality service i begrudgingly visit this location because it is near my home and en route to work but i may have to throw in the towel and drive to another location or stop wasting time and money at starbucks,negative,negative
great ambiance great service sbucks coffee nough said,positive,positive
i stayed at the hotel across from this starbucks and walked to this starbucks i am from the west coast and was looking forward to going to starbucks and talking to the barista about things to do around town well that didn t happen one this is a very busy starbucks even at am two not one employee smiled or looks at you and three when you finally get to the register you don t get a greeting just a what can i get for you now let me say no one is rude but for a southern town i was very disappointed how unfriendly this starbucks was i will stick to the hotel coffee for the rest of my trip,neutral,negative
loved that they offered me a pup cup for my dog when we went through the drive up it made his day,positive,positive
it s starbucks what can i say i mean i can t say they re the best staff in the world but they re pretty okay for the most part my order is always correct and my drink gets made on time and i don t end up standing there for half an hour waiting for a tall latte i d say another plus would be the fact that they don t kick me out after hours of sitting at the same table drinking the same beverage and abusing the crap out of their free wifi,positive,positive
clean spacious and quiet i wish this is just around the block where i live theres also a patio to hangout and breathe the clean air of santa barbara,positive,positive
this rootin tootin new starbucks is a great place to stop particularly for causeway commuters more on that later uness you were born on a different planet or raised by wolves you know what starbucks is all about they re the originators of the overpriced coffee drink and have hooked millions of americans on the fru fru mocha late hold up the drive thru line frapa drinko but despite all that stuff they are also incredible convenient and make getting an influx of caffeine pretty darn simple this shop is brand new and located on the outskirts of lakeside mall getting in to the drive thru is simple there is a large computer screen at the ordering area so verifying your order is correct is simple be aware that they have a camera and can see you when you order don t be picking your nose or they ll know each time i visited this location i ve used their drive thru it moved pretty quickly and the employees were very friendly and helpful now for the pro tip for commuters if you drive the causeway daily you ll know that the right lane of causeway blvd moves more quickly than the center lane stay in the right lane turn right at th street and get in the starbucks line when you leave starbucks exit on the side closest to th street and you ll avoid all of the traffic and have a tasty beverage you can thank me later,positive,positive
let s face it we mostly do not visit starbucks for the coffee but for the experience the baristas are always with a smiling friendly face and super knowledgeable they look me in the eyes and the customer service is outstanding speedy service nice but not spacious on the inside great outside seating area for the size of this location the cleanliness is always great keep it up baristas,positive,positive
super standard starbucks but good staff and clean area clayton is super nice to walk around too,positive,positive
best starbucks around even if im at giant down the street that has starbucks inside i make the effort to stop here instead because the staff is amazing and makes the best coffee i come here all the time and they all know my name my favorite drink and even know if i want decaf caf depending on what time i come in they always have bright smiles on their faces and ask about my day i can say a few of them are practically my friends i talk to them so much when im there they will always make the drink exactly how you like and are happy to fix it if not to your liking best baristas around that is for sure,positive,positive
april update very poor service i opted to go in the store i usually use their app for mobile ordering but when i went in i was shocked that my below review needs no real update it all still applies i was asked no less than times what did you order again after placing my order paying and waiting around one person apologized because someone had spilled some beans but a period of time after that i was asked what i wanted and finally got what i ordered wow awful nice people but just had some bad experiences there when i try and use the starbucks app it frequently says that they re out of items it hasn t just been today but pretty much every time i use the starbucks app hopefully they will get more items in stock again nice people nice location,negative,negative
thursday my wife two children and two friends and myself arrived at this location at pm and purchased in lattes taxes and tips there were absolutely zero smiles at any juncture of our experience we tried to be polite and make small talk with the two employees who served us they were not having it after ordering our drinks we were about to sit down and wait for our drinks when we were practically yelled at that they were closing in minutes so we wouldn t mess their tables up besides not being friendly or even cordial in the slightest we were very rudely told to leave at pm because they closed at the manager went to the door told us they were closed and held it open until we left i will not visit this location again,negative,negative
always happy with the coffee and service here the staff is friendly and my wait has always been really short,positive,positive
great location and easy to get into go at least times a week staff is very friendly and always remembers my favorite drink manager tiffany is friendly and always engaging seems like there are already regulars there and a great place to check your emails keep up the great work btw this is the stand alone store not the one in the target,positive,positive
the workers at this starbucks are always very kind and they make my drinks very quickly that s perfect for me since i m usually running late sorry i run on asian time x overall great service great location and great drinks they ve never messed up any of my drinks my kinda place,positive,positive
this starbucks is awesome personally it s becoming a favorite i believe this is a newer location with a newish design they even have cool plants curtains shades and a modern interior which is cozy and inviting the bathroom facilities are newish too what i personally like of this starbucks vs other starbucks in the area is they play music that s at a good volume not too high and it s a smaller cafe so it doesn t get overly noisy like some busier cafes which can become a bit overwhelming i find that the baristas are friendly and welcoming positive and in a good mood this is a nice cafe to relax and grab a quick bite warm friendly atmosphere i enjoy it wish it was closer to me,positive,positive
this starbucks is just okay there isn t really anything special about it sometimes they mess up my orders here when i do the online mobile ordering they have added the wrong milk to my coffee and also gave me the wrong food once everytime i order in store my order doesn t come out wrong only when i order on the app there is always a huge line here hence why i do the online ordering sometimes the staff here is in a good mood but other times they aren t you can tell by the way they are talking to the customers if they are or not overall i will continue to come to this starbucks because its convent for me but i hope that their customer service improves and they stop messing up my order,neutral,negative
this is my sbux it s busy all of the time so the drive thru can take for ev er i have never had a poor customer service experience besides the wait and i m hear nearly every day,positive,negative
this is definitely the best starbucks in the goleta area the baristas are fast and make the best drinks also their iced coffee is much better and much stronger than the iced coffee at the fairview location this one is also huge and has great wifi they have really stepped up their game in the past few years,positive,positive
ted and patrick are the best baristas i am so pleased with my experience with them went in to get an extreme caffeine fix to study for a nursing exam i asked for their expertise on the most caffeinated beverage and not only did they have a great suggestion but it was incredibly good they were excellent and very personable thank you soooo much for helping me get through my exam also thanks for making my new starbucks go to drink soooo yummy,positive,positive
i bought a sandwich and they serve it to me cold they didn t offer me a new one the service sucks here,negative,negative
i attempted to place an order for a traveler this morning and was treated by the employee who answered the phone like i was a moron for asking to order in advance someone inconveniencing her with my stupidity the employee indicated the only thing they could prepare in advance was travelers and when i confirmed that was my order she heaved a sigh and demanded to know how many of what roast and when i needed to pick it up when i gave her the information she scoffed at me for asking for a traveler in minutes rather than i d have been happy to wait the extra five minutes if at some point in this interaction i d been treated like a human worthy of breathing the same air as the employee who took the call the same employee complained to me she was tasked with taking orders and making drinks simultaneously which is apparently an excuse to chase away potential customers i ended the transaction at this point then redialed and asked to speak with a manager hoping there might be an adult willing to offer some modicum of customer service instead jaime insisted i must be calling the incorrect location then curtly asked for the details of my previous interaction before simply telling me to have a better day and hanging up times i order coffee from local roasters and brewers shame on me for opting for the possible convenience of a chain this morning my lesson is learned i will continue to seek out businesses desirous of my patronage,negative,negative
consistently good try the orange spiced iced coffee,positive,positive
after hastily driving to work on morning i realized i left my breakfast sitting on my counter i quickly placed an online order for pickup for a bagel here i luckily had rewards for use so it was free cha ching i pulled up to a huge line obviously starbucks is packed in the morning but i parked and went inside my bagel was ready shortly after i realized i didn t have cream cheese silly me i didn t realize cream cheese was extra i asked the lady behind the counter and she said don t worry about paying this time everyone s just tryin to make it to work on time and gave me some cream cheese simple gesture but i just thought it was really nice of her great customer service starbucks,positive,positive
this place don t deserve any star i paid dollars for a horrible salad and a express coffee it is supposedly they coffee what the heck this starbucks it s inside a nice hotel gsr how is possible have a crap job like that,negative,negative
st louis mo airport good coffee as usual workers need to drink coffee to wake the heck up customer service sucks my warmed bread is cold bad attitude from the servers,neutral,negative
starbucks drive thru in reno my review is regarding drive through service only the line moves quickly always offering to warm your danish muffin perfect drinks on each visit although this star review is for the drive thru window employee she always greets you with a smile good morning how s your day making everyone s day a bit brighter thank you,positive,positive
only giving one because i can t give it zero i have worked in costumer service for over a year and have been able to manage at least one shift by myself and the guy working here obviously shouldn t be left alone he was rude and was constantly asking me is that it when i would add something to my order mind you all i got was a matcha drink and a ham and cheese croissant they didn t have expresso or caramel are you even starbucks the guy was rude af such a jerk also there was no need to rush me because there was no line,negative,negative
this is the slowest least efficient starbucks in the world do not come here if you re in a hurry i can guarantee you you will leave pissed off and not enjoy your coffee if there is no line or cars in the drive thru you ll be ok,negative,negative
this starbucks has earned my th star my wife and i mobile order frequently now that they know us they are super friendly and give us exceptional service when the covid crisis first started we did a mobile order when i approached the store there was a line out onto i am guessing it would have taken minutes before i would have made it to the drive up window i called and asked to confirm that i wasn t able to come in to pick up our drinks they confirmed that was correct and then offered to bring my drinks out to me about thirty seconds later a super nice barista walked my drinks outside for me this was above and beyond and i love this location for saving me minutes of my time,positive,positive
josh made my experience great such a friendly upbeat person in your business goes a long way i got the most amazing caramel macchiato with extra caramel and extra vanilla today and it was made with love will definitely be back thanks for a wonderful experience ps thanks to whoever made the coffee the coffee was sooo great,positive,positive
i have been here twice now the first time was great i got my drink and there were plenty of places to sit and the barristas were awesome the second time was awful i asked for a skinny mocha frappachino light it came with whipped creme which i expressly asked not to be included it s not really a big deal when i brought it up to the barrista he made me feel self conscious in front of the other customers and only offered to scrape the creme off i really didnt have a choice to ask for a new one without looking like a jerk it was busy at the time i was there but next time i ll just stick w a black coffee,negative,neutral
they were nice and gave my sweet little lb baby a puppachino he looked like scaly wag when he got it all over his little pug face they were very polite however dogs are not allowed we had to eat it in the parking lot while walking my sweet little pug friend i couldn t help but notice the amount of cancer sticks thrown behind starbucks landscaping shame on you starbucks employees keep southport beautiful,neutral,positive
i went in here this morning and i was already running late there were people in line in front of me so i felt pretty nervous ahh i needed my coffee so i sucked it up and waited in line the line moved quickly and soon i ordered my favourite beverage a skinny vanilla latte and a tea latte for my boyfriend as the barista was finishing up the drinks in front of mine the woman in front of me spilled her drink everywhere and it held up the line the barista was really friendly about it told her not to apologize over and over again and she quickly cleaned it up and continued on with her drinks i really liked this location it had the speediness of downtown cafes but the friendliness of a neighbourhood coffee shop,positive,negative
the employees in this starbucks are flat out rude people without any desire to provide good customer service they also can t make a simple vanilla breve to save their lives,negative,negative
i swear this starbucks always disappointing me why do i keep going back here the service is slow and the manager is so rude as you all know already parking at this location is a nightmare already to begin with so when you throw in bad service and long wait times it really doesn t fix any problem speaking of awful service this location is so behind when it comes to the order to go app feature i have tried to do this on occasions now and every time my drink was not prepared before i got there how is it that you can t work in this new feature for your customers i have been to other starbucks and used the new feature and haven t had one problem at any of those locations you guys really need to get it together asap,negative,negative
not the worst but they definitely need to work on some things this starbucks is already located in a target store so i feel like it should lose points for that i don t like having to wade through a sea of middle aged oblivious moms in yoga pants who would rather chit chat than let you get your coffee this actually happened i m not stereotyping there was one woman working when i was here and she was being run ragged she was hustling getting coffee food and everything else that the mams were demanding of her i seriously think she was thrilled when i just ordered a large iced coffee at other stores such a simple order comes out right away but because there was only one person working it took a while seriously target get that girl some help the coffee was mediocre as expected and i only stopped here in the first place because someone gave me a gift card for christmas because they obviously hate me or something anyway if you need coffee during your target trip then this is the spot otherwise you should probably avoid,neutral,negative
honestly the worst service ever does it make sense to take someone else s order when they re behind you i dont care if they are a regular at that location its first come first serve not first serve regulars then others,negative,negative
well for starters this is my regular morning stop but today they deserve a call out i got into a line today around till that was winding way back to the seating area and had been through the line and had my coffee in minutes along with the many other people in front of me as they do me i am continually surprised with how many names they remember and their coffees well worth walking out of my to get my coffee way to rock it guys,positive,positive
everyone at this starbucks is nice and that is a plus however they are also incredibly slow it takes them way to long to get my very simple order i used to work for a starbucks so i can appreciate how busy they can be i suspect they put all their attention to their drive thru and neglect the cafe i prefer to go to the dunkin donuts next door they are way faster and it is a much better experience,neutral,negative
stopped here while waiting for my plane no one in line when i got here ordered a talk coffee bacon egg sandwich the gal at the counter haggled with me about giving her cents so i didn t have to get cents change back only had a small purse so didn t want all the change anyway i just put the cents in the tip jar i got my coffee but had to wait min for the sandwich they served people that came after me before me i asked for my sandwich she said there working on it finally a gal put my sandwich in the toaster and gave it to me i think the little gal at the register made me wait deliberately so sad that there s not good customer service here btw my sandwich was cold,negative,negative
this place is extremely slow and employees are not always nice very rude sometimes the drive through is horrible the line backs up all the way into the street because they are slow and it s too small of an area i was cursed at by an employee a few months ago and called corporate and emailed them and never heard back really wish they would get their shit together,negative,negative
my favorite starbucks friendly baristas my drinks are always well made and staff makes an attempt to know you re name and make friendly conversation have experienced the pay it forward drive thru train a couple of times here which leads me to believe we have some kind customers and neighbors in this area i love that even when the line looks crazy it never takes long,positive,positive
tonight a sweet barista made me a drink even though they were closing and she had already counted her drawer it made my day thank you for your kindness i needed caffeine,positive,positive
its like there are two different stores here the morning crew is friendly and efficient although swamped with business but the order is always right and they fly around like you expect go in the afternoon the little manager walks around doing nothing the staff moves like snails and its whether your coffee comes as ordered minutes later my last visit there were just cars in line at the drive thru great a chance for a quick stop mid afternoon minutes later i ducked out of the drive thru and walked in ummm no line here at all people waiting for their orders must have have been the driver trying to buy a franchise at the drive thru a breeze now right i left minutes later with a chalky poorly made specialty coffee that the obviously new guy asked for help with on every step the manager ignored his pleas leaving the other kids to give him partial instructions and frustrate him nearly to tears all while the the three customers inside watched the chaos behind the counter poor management to say the least kudos to the morning crew shame on whatever you call that circus that goes on in the afternoon,negative,negative
literally the worst drive through ever it takes almost an hour at times to get through and has to be the slowest starbucks in all of tucson,negative,negative
i come here quite often and the staff is always friendly and asks about my day they always get my order right and have great customer service the drive thru line moves pretty fast too,positive,positive
a great place to get some work done the plugs are plentiful it s located just off the hwy and most importantly the baristas are fast and friendly,positive,positive
awesome service by scott and chara not only were they kind and friendly but provided top notch service kudos,positive,positive
best starbucks ever love the partners and the drinks are of excellent quality thanks for a great experience,positive,positive
love this location always great service friendly fast always get my order right and drive through is the biggest plus,positive,positive
one of the best staffed starbucks in the area friendly and always feel welcomed management is awesome place is clean,positive,positive
i ordered yesterday and today both times my order came out good i ordered the passion lemonade and caramel cloud macchiato service is good they are super busy,positive,positive
the employees at this starbucks know their customers really well the drinks are good and the service was friendly this is starbucks really small and narrow so don t plan on going there if you want work done because noise echoes a lot,neutral,positive
the staff looked like no one wanted to be there and the seating is not relaxing or very inviting they can make a decent drink no problem but the atmosphere is not what it could be,neutral,negative
the starbucks card system was down for the day instead of posting it somewhere they let people stand in long lines just to find out when one went to pay that one could only use cash or credit at least the other store across the parking lot had the decency to tell me before i ordered,negative,negative
the workers are very nice but sooooo slow it is consistently the slowest starbucks i ve ever been to,negative,negative
nothing like your local starbucks well my starbucks is definitely better than yours lol this place is in a good location for those of you that live in zionsville like i do this starbucks is right next to the interstate and have some of the friendliest barista in the business,positive,positive
i love this location it s just where you need it right across the street from a doctor s office my fav drink is the green tea frap the rice crispy treat is really good too free wifi and excellent customer service at this location,positive,positive
this is one of my top starbucks in boise sure the parking situation is a nightmare but the location of this place is convenient and the inside is spacious it seems almost like it is an old converted burger king with the indoor patio seating that the old locations used to have it has more than enough tables and chairs and there is separation so that it doesn t get too loud the outside area is non smoking but then again all of boise pretty much is it is shaded though and away from the main street traffic which is bueno i love the location the service and the layout can t beat that,positive,neutral
this is my least favorite starbucks i can forgive the bad parking lot because they can t really help it what i don t like is the atmosphere the music is always way too loud and i rarely come here because i can t concentrate the employees are also pretty unprofessional not what i imagine starbucks wants its people to be they aren t particularly polite and a few times i had to wait a bit for an employee to notice or decide to help me they also have loud personal conversations and don t smile i don t know who s in charge here i ve never seen anyone that looks the part at least and they must either not care or be completely delusional,negative,negative
i have only been to this starbucks location a few times and as i recall each experience has been bad today was the same i went through the drive through and placed my order of an americano brownie when i got to the window the barista held out the scanner to read my card as she was talking on her headset to the next client in the car behind me she did not greet me she was busy helping the client after me once she took a break from the drive through clients after me i told her i wanted to get my brownie for points she said ok with a displeased look said she d have to void the transaction and ring for the points that took a few minutes a manager had to come over to assist with the void the manager did not greet me either during the wait time she did not greet me did not make small talk was not pleasant in any way she had handed me the brownie when i pulled up but as yet not given me my coffee i asked for the receipt when she said she had to void the transaction and when she got the receipt and handed it to me she was on her headset talking to a client she seemed finished with me i said i still need to get my americano she said very rudely give me a moment in fact she d had several moments a minute or so later she handed me my coffee without a thank you i do not plan to return to this location,negative,negative
went in at lunch not too busy several baristas working asked first if they had any january cups left barista looks around and says no i don t think so i asked if they would be in the front register area and he said probably i ordered a venti cool lime refresher tomato mozzarella panini and had picked up a box of cranberry bliss bar with a mark down of rings me up i pay with my app and he walks over to warm up panini i look at the receipt and the bliss bar rang up at i brought it to his attention and he said let me ask my manager standing right there she said oh that ended yesterday there were several people waiting behind me by this time so i walked away with the whatever attitude so i am waiting for my drink and waiting and waiting finally i went up to the bar to inquire they forgot so disappointing for this location stanford and mccarran because i stop in here several times a week,negative,negative
